item_id,name,description,functionDes
93245,紫霄云芒带,远古天神遗物，龙飞凤舞呈吉祥之态，佩戴起来能受到上古神兽的庇护。,右键点击装备。
93246,辟尘分光履,相传神匠为纪念夸父特造此靴。穿上可追逐太阳，风云皆抛于脑后。,右键点击装备。
93247,落霞陨星坠,上古神兽遗留之物。四颗碧玉珠似乎依附着神奇的魔力。,右键点击装备。
95213,仙器-弑皇,此戟以天外陨石炼九日九夜，雷生地底、天坠神龙乃成，西楚霸王项羽持之横行当世，睥睨天下英雄，故名“天龙破城”。戟尖如雪，齿如残阳，霸王既殁，佚于乌江，龙衔乃出。,右键点击装备。
95214,仙器-星瀚,持之若登高望远，五湖四海俱在眼前。则不以物喜，不以己悲，心旷神怡，宠辱偕忘。有感浩然之气至大至刚，以直养而无害，充盈于天地之间。不亦快哉！不亦快哉！,右键点击装备。
95215,仙器-醍醐,乃上古一对仙侣所化，丝萝出尘，花分五色；中为桐木，曾栖彩凤。千秋万载，其情不泯。湛湛然仙气缠绕，百邪不侵。后人赞曰：“醉向丝萝惊自醒，与君清耳听松湍。”,右键点击装备。
95216,仙器-离钩,忘川为生死界河，以善不善业为流水，水分三途，缓急不同。此爪凝三途之水，可证罪业，望之似缓，暗流甚疾。伤者不可骤脱，如坠地狱、饿鬼、畜生道。,右键点击装备。
95217,仙器-裂天,上古刑天与天帝争权，身首异处而壮志未陨。碧血零落、干缺戚残，后经无名氏冶于一炉，乃得神兵。长戚舞处，风云雷动，戚刃碧波流转，隐有巨盾透体而出，其鸣呜咽，如英雄泣。,右键点击装备。
95218,仙器-碎寂,此双锤乃水神共工掌中至宝，内收九曲黄河，出则天地齐喑，奔涛如雷。至其怒而触不周山，天柱折，地维绝，水潦尘埃俱归东南，双锤亦泯然其中，为黄帝所得。,右键点击装备。
95219,仙器-朝夕,精玉双环，一名“离风”，一名“遮月”，舞之月影憧憧，别愁离绪，俱上心头，思之恻然。后人亦有诗云：人生自是有情痴，此恨不关风与月。,右键点击装备。
95220,仙器-九霄,翩若惊鸿，婉若游龙，仿佛兮若轻云之蔽月，飘飖兮若流风之回雪。三垣为画布，此带为软毫，可清夜起舞，拟为漫天星宿平添花鸟虫鱼。,右键点击装备。
95221,仙器-擒龙,通体洁白，冰晶雪魄，如淡烟璞玉，浑然天成。出则霜华满地，朔风回舞。其容清明，天高日晶；其气凛冽，砭人肌骨；其意萧条，山川寂寥。天下至寒至洁之物，惟赤子心可驭之。,右键点击装备。
95222,仙器-鸣鸿,周身暗红，如浴血池，刃裂三线，引为三灾，中有赤瞳，勾人心火。敌心神既失，十方俱灭，惟余红莲：“汝一念起，业火炽然，非人燔汝，乃汝自燔。”,右键点击装备。
95223,仙器-浮犀,鸿蒙灵气之所钟，诸天精魄之所禳。异器天生，一派自然。紫电稚弱，性如婴孩，青霜老沉，俨如兄长。翛忽隐现，捷如流星，而啾啾呢喃，疑似紫燕青虬。,右键点击装备。
93248,浑天玄火盔,火神遗留之物。冠上用金雕琢为吉龙盘云，四周散发着神奇的力量。需要有一定修为之人方,右键点击装备。
93249,乾元鸣凤冕,水神遗留之物。上古神兽凤凰羽翼制成的帽冠，四周散发着神奇的力量。需要有一定修为之人方能佩戴。,右键点击装备。
93250,混元一气甲,相传为黄帝的遗物。紫金磐龙，四周散发着神奇的力量。,右键点击装备。
93251,鎏金浣月衣,相传女娲娘娘所穿。穿上此衣能得到上古神灵的庇佑。,右键点击装备。
93252,紫霄云芒带,远古天神遗物，龙飞凤舞呈吉祥之态，佩戴起来能受到上古神兽的庇护。,右键点击装备。
93253,辟尘分光履,相传神匠为纪念夸父特造此靴。穿上可追逐太阳，风云皆抛于脑后。,右键点击装备。
93254,落霞陨星坠,上古神兽遗留之物。四颗碧玉珠似乎依附着神奇的魔力。,右键点击装备。
92001,一级强化光芒石,生命：1880                        镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92002,二级强化光芒石,生命：1960                         镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92003,三级强化光芒石,生命：2140                        镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92004,四级强化光芒石,生命：2320                           镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92005,五级强化光芒石,生命：2500                          镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92006,六级强化光芒石,生命：2880                          镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92007,七级强化光芒石,生命：3060                          镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92008,八级强化光芒石,生命：3240                          镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92009,九级强化光芒石,生命：3520                          镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92010,十级强化光芒石,生命：4600                          镶嵌部位：衣服、腰带,在京城“铁匠铺”处可以进行宝石镶嵌。
92011,符文·听风,攻击+40，防御+30                        只能镶嵌到符文夹里。,50000
92012,符文·沉默,灵力+50，攻击+20                           只能镶嵌到符文夹里。,50000
92013,符文·执着,灵力+30，防御+80                        只能镶嵌到符文夹里。,50000
92014,符文·无畏,血量+500，速度+35                           只能镶嵌到符文夹里。,50000
92015,符文·神风,速度+60，防御+20                          只能镶嵌到符文夹里。,50000
92016,符文·仙道,灵力+30，血量+300                          只能镶嵌到符文夹里。,50000
92017,符文·神道,攻击+35，速度+20                          只能镶嵌到符文夹里。,50000
92018,符文·轮回,防御+60，速度+30，血量+300                          只能镶嵌到符文夹里。,50000
92019,符文·时光,速度+50，血量+200                          只能镶嵌到符文夹里。,50000
92020,符文·空间,攻击+60，命中+150                         只能镶嵌到符文夹里。,50000
401600,土豪大礼包,"土豪大礼包,里面包含各种神秘物品",右键点击使用
401643,召唤兽成长丹,可提升召唤兽成长的神奇药丸。,右键点击使用。
401669,绑定元宝卡,浪漫绑定元宝卡。,右键使用可以获得100绑定元宝。
401670,绑定元宝卡（小）,浪漫绑定元宝卡。,右键使用可以获得1000绑定元宝卡。
401675,绑定元宝卡（大）,浪漫绑定元宝卡。,右键使用可以获得5000绑定元宝卡。
401676,10充值积分兑换卷,使用后可以获得10充值积分。,右键点击使用。
401677,超级积分卷,浪漫超级积分卷。,右键使用可以获得2000积分。
401680,幻境积分宝盒,使用后增加积分100点，可以用于120级以后升级,右键点击使用。
401681,神器积分宝盒,使用后增加神器积分100点，可在天宫杨戬处购买书铁,右键点击使用。
402000,材料回收卡,材料回收卡,右键点击使用。
402001,环装积分卡,环装积分卡,右键点击使用。
402800,100元宝票,浪漫专用元宝票，使用后可以获得100点元宝。,右键点击使用。
402801,200元宝票,浪漫专用元宝票，使用后可以获得200点元宝。,右键点击使用。
402802,潜能果,潜能果使用后可增加人物全属性5点，每个人物限用100次,右键点击使用。
402803,潜能果,潜能果使用后可增加人物全属性5点，每个人物限用100次,右键点击使用。
402830,1000元宝票,浪漫专用元宝票，使用后可以获得1000点元宝。,右键点击使用。
402831,2000元宝票,浪漫专用元宝票，使用后可以获得2000点元宝。,右键点击使用。
402832,5000元宝票,浪漫专用元宝票，使用后可以获得5000点元宝。,右键点击使用。
402833,1W元宝票,浪漫专用元宝票，使用后可以获得10000点元宝。,右键点击使用。
402834,2W元宝票,浪漫专用元宝票，使用后可以获得20000点元宝。,右键点击使用。
402835,3W元宝票,浪漫专用元宝票，使用后可以获得30000点元宝。,右键点击使用。
402836,15W元宝票,浪漫专用元宝票，使用后可以获得150000点元宝。,右键点击使用。
402837,10W元宝票,浪漫专用元宝票，使用后可以获得100000点元宝。,右键点击使用。
402838,5W元宝票,浪漫专用元宝票，使用后可以获得50000点元宝。,右键点击使用。
402839,30W元宝票,浪漫专用元宝票，使用后可以获得300000点元宝。,右键点击使用。
402840,爱国福,,凑齐特定的卡片组合可以换取丰厚奖励。
402841,富强福,,凑齐特定的卡片组合可以换取丰厚奖励。
402842,和谐福,,凑齐特定的卡片组合可以换取丰厚奖励。
402843,友善福,,凑齐特定的卡片组合可以换取丰厚奖励。
402844,敬业福,,凑齐特定的卡片组合可以换取丰厚奖励。
402845,至尊VIP卡礼包,至尊VIP卡礼包,右键点击开启
402850,乾元丹,神秘的物品，可以帮助人物开启天赋,提升道具
402851,30首冲礼包,感谢各位对浪漫的大力支持，特别推出的30首冲礼包。,右键点击开启
402868,高级成长丹,可使召唤兽成长突破1800，到达2200的神奇药丸。,右键点击使用。
402869,超级成长丹,可使召唤兽成长突破2200，到达3000的神奇药丸。,右键点击使用。
402870,50W元宝票,浪漫专用元宝票，使用后可以获得500000点元宝。,右键点击使用。
402871,100W元宝票,浪漫专用元宝票，使用后可以获得1000000点元宝。,右键点击使用。
402900,邀请身份令牌,进入水陆大会的令牌,0
402901,邀请身份令牌,进入水陆大会的令牌,0
402902,VIP月卡礼包,VIP月卡礼包,右键点击使用。
402910,邀请身份令牌,进入乌鸡副本的令牌,0
402911,邀请身份令牌,进入乌鸡副本的令牌,0
402920,50首冲礼包,感谢各位对浪漫的大力支持，特别推出的50首冲礼包。,右键点击开启
402921,邀请身份令牌,进入车迟副本的令牌,0
402922,轩辕剑之陨,佩带后增加大唐官府技能伤害,右键点击装备。
402923,清泽谱之惠,佩带后可使龙宫法术技能忽视30%法防,右键点击装备。
402924,昆仑镜之忆,佩带后增加盘丝弟子30%的血量并每回回复自身等级*3的血量,右键点击装备。
402925,星斗盘之约,佩带后增加五庄弟子30%的速度,右键点击装备。
402926,墨魂笔之踪,佩带后可使化生寺弟子回复技能回血时机率出现暴击,右键点击装备。
402927,天罡印之谋,佩带后增加凌波城弟子15%的灵力10%闪掉法术攻击,右键点击装备。
402928,黄金甲之谜,佩带后增加方寸山弟子20%的防御，并30%机率反弹50%受到的近身攻击,右键点击装备。
402929,明火珠之影,佩带后可使魔王寨法术提高30%暴击率,右键点击装备。
402930,四神鼎之怨,佩带后可使地府弟子尸腐毒目标加一,右键点击装备。
402931,华光玉之伤,佩带后可使普陀山弟子35%机率复活50%血量,右键点击装备。
402932,噬魂齿之争,佩带后可使狮陀岭技能忽视20物防,右键点击装备。
402933,泪痕碗之念,佩带后使女儿村暗器伤害提高,右键点击装备。
402934,独弦琴之思,佩带后可使天宫弟子雷霆目标加一,右键点击装备。
402935,清泽谱,佩带后使龙卷雨击目标加一忽视30%法防,右键点击装备。
402936,昆仑镜,佩带后增加盘丝弟子40%的血量并每回回复自身等级*3的血量,右键点击装备。
402937,独弦琴,佩带后可使天宫弟子天雷斩、雷霆目标加一,右键点击装备。
402938,墨魂笔,佩带后可使化生弟子回血目标加一，回血时机率出现暴击,右键点击装备。
402939,天罡印,佩带后增加凌波城弟子25%的灵力10%闪掉法术攻击,右键点击装备。
402940,轩辕剑,佩带后增加25%攻击大唐官府技能伤害,右键点击装备。
402941,黄金甲,佩带后增加方寸山弟子30%的防御，并30%机率反弹50%受到的近身攻击,右键点击装备。
402942,明火珠,佩带后可使魔王寨法术飞沙走石目标加一，提高30%暴击率,右键点击装备。
402943,四神鼎,佩带后可使地府弟子尸腐毒目标加2增加地府技能效果,右键点击装备。
402944,华光玉,佩带后可使普陀山弟子35%机率复活50%血量,右键点击装备。
